branch,state,category_code,category,name,igod_org_id,website,listing_url
sg,UK,E009,View All,"Uttarakhand Sanskrit University, Haridwar, Uttarakhand",,,https://igod.gov.in/sg/UK/E009/organizations
sg,UK,E009,View All,"Veer Chandra Singh Garhwali Government Institute of Medical Science and Research, Srinagar, Pauri Garhwal, Uttarakhand",,https://vcsgsrinagar.org,https://igod.gov.in/sg/UK/E009/organizations
sg,UK,E009,View All,"Veer Chandra Singh Garwali Uttarakhand University of Horticulture & Forestry, Bharsar, Pauri Garhwal, Uttarakhand",,https://www.uuhf.ac.in,https://igod.gov.in/sg/UK/E009/organizations
sg,UK,E009,View All,"Veer Madho Singh Bhandari Uttarakhand Technical University, Dehradun, Uttarakhand",,https://uktech.ac.in,https://igod.gov.in/sg/UK/E009/organizations
sg,UK,E011,View All,"Bhagirathi River Valley Development Authority, Uttarakhand",,https://brvda.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Biodiversity Board, Uttarakhand",,https://sbb.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Dr. Raghunandan Singh Tolia Uttarakhand Academy of Administration, Nainital, Uttarakhand",,https://uaoa.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Garhwal Mandal Vikas Nigam Limited (GMVNL), Uttarakhand",,https://gmvnonline.com,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Geology and Mining Unit, Directorate of Industries, Uttarakhand",,https://dgm.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Kumaon Mandal Vikas Nigam Ltd., Uttarakhand",,https://www.kmvn.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Pey Jal Nigam Uttarakhand, Dehradun, Uttarakhand",,https://peyjal.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Power Transmission Corporation of Uttarakhand Limited (PTCUL), Uttarakhand",,https://www.ptcul.org,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"State Council of Educational Research & Training, Uttarakhand",,https://scert.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"State Institute of Educational Management and Training (SIEMAT), Uttarakhand",,https://siemat.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Uttarakhand Agricultural Produce Marketing Board (UKAMB), Uttarakhand",,https://www.ukapmb.org,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Uttarakhand Bamboo and Fiber Development Board, Dehradun, Uttarakhand",,https://www.ubfdb.org.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Uttarakhand Board of School Education, Uttarakhand",,https://ubse.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Uttarakhand Board of Technical Education, Roorkee, Uttarakhand",,https://ubter.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Uttarakhand Disaster Recovery Initiative, Uttarakhand",,,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,Uttarakhand Investment and Infrastructure Development Board (UIIDB),,https://uiidb.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Uttarakhand Livestock Development Board (ULDB), Uttarakhand",,,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,Uttarakhand Medical Council,,https://ukmedicalcouncil.org,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Uttarakhand Power Corporation Limited (UPCL), Uttarakhand",,https://upcl.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Uttarakhand Seeds and Tarai Development Corporation Ltd., Uttarakhand",,,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Uttarakhand Tea Development Board, Almora, Uttarakhand",,https://utdb.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E011,View All,"Uttarakhand Transport Corporation (UTC), Uttarakhand",,https://utc.uk.gov.in,https://igod.gov.in/sg/UK/E011/organizations
sg,UK,E013,View All,"State Consumer Disputes Redressal Comission, Uttarakhand",,https://scdrc.uk.gov.in,https://igod.gov.in/sg/UK/E013/organizations
sg,UK,E013,View All,"State Planning Commission, Uttrakhand",,https://spc.uk.gov.in,https://igod.gov.in/sg/UK/E013/organizations
sg,UK,E013,View All,"Uttarakhand Electricity Regulatory Commission, Uttarakhand",,https://uerc.gov.in,https://igod.gov.in/sg/UK/E013/organizations
sg,UK,E013,View All,Uttarakhand Housing and Urban Development Authority,,https://uhuda.uk.gov.in,https://igod.gov.in/sg/UK/E013/organizations
sg,UK,E013,View All,"Uttarakhand Right to Service Commission, Uttarakhand",,https://urtsc.uk.gov.in,https://igod.gov.in/sg/UK/E013/organizations
sg,UK,E013,View All,Uttarakhand State Commission For Protection of Child Rights,,https://scpcr.uk.gov.in,https://igod.gov.in/sg/UK/E013/organizations
sg,UK,E013,View All,Uttarakhand State Human Rights Commission,,https://www.ukhrc.org,https://igod.gov.in/sg/UK/E013/organizations
sg,UK,E013,View All,"Uttarakhand Subordinate Service Selection Commission, Uttarakhand",,https://sssc.uk.gov.in,https://igod.gov.in/sg/UK/E013/organizations
sg,UK,E042,Uttarakhand,Almora,,https://almora.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Bageshwar,,https://bageshwar.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Chamoli,,https://chamoli.gov.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Champawat,,https://champawat.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Dehradun,,https://dehradun.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Haridwar,,https://haridwar.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Nainital,,https://nainital.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Pauri Garhwal,,https://pauri.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Pithoragarh,,https://pithoragarh.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Rudraprayag,,https://rudraprayag.gov.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Tehri Garhwal,,https://tehri.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Udham Singh Nagar,,https://usnagar.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E042,Uttarakhand,Uttarkashi,,https://uttarkashi.nic.in,https://igod.gov.in/sg/UK/E042/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya Chinyalisaur, Uttarkashi, Uttarakhand",,https://rgnv-utt.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya Gangolihat, Pithoragarh, Uttarakhand",,https://rgnv-pit.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya Lohaghat, Champawat, Uttarakhand",,https://rgnv-chp.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya Santudhar, Pauri Garhwal, Uttarakhand",,https://rgnv-pau.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya, Almora, Uttarakhand",,https://rgnv-alm.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya, Bahuli, Bageshwar, Uttarakhand",,https://rgnv-bag.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya, Dehradun, Uttarakhand",,https://rgnv-deh.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya, Haridwar, Uttarakhand",,https://rgnv-hdr.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya, Jajal, Tehri Garhwal, Uttarakhand",,https://rgnv-teh.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya, Nainital, Uttarakhand",,https://rgnv-ntl.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya, Rudraprayag, Uttarakhand",,https://rgnv-rud.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Navodaya Vidyalaya, Udham Singh Nagar, Uttarakhand",,https://rgnv-usn.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Rajeev Gandhi Novodaya Vidayalaya, Gairsain, Chamoli, Uttarakhand",,https://rgnv-cha.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"State Mental Health Authority, Uttarakhand",,https://smha.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Uttarakhand Ayurved University, Uttarakhand",,https://www.uau.ac.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,Uttarakhand State Disaster Management Authority,,https://usdma.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Uttarakhand Waqf Board, Dehradun, Uttarakhand",,https://uttarakhandwaqfboard.uk.gov.in,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"Uttaranchal Forest Development Corporation (UAFDC), Uttarakhand",,,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,E051,View All,"e-Greencard And Tripcard, Uttrakhand",,,https://igod.gov.in/sg/UK/E051/organizations
sg,UK,OTHR,View All,"Almora Urban Co-operative Bank Ltd., Uttarakhand",,https://almoraurban.bank.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"At a Glance, Uttarakhand",,,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"BHULEKH - Land Records Computerization, Uttrakhand",,https://bhulekh.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Char Dham Yatra Registration And Hemkund Sahib Registration, Uttarakhand",,https://registrationandtouristcare.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Chief Development Office, Dehradun, Uttarakhand",,https://cdodoon.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Commercial Tax Tribunal, Uttarakhand",,https://ctt.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Committee of Experts, Laws Regulating Personal Civil Matters & Uniform Civil Code, Uttarakhand",,https://ucc.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Dev Bhoomi - Uttarakhand Land Records, Uttarakhand",,,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"EIACP Programme Centre - Wildlife and Protected Areas Management, Dehradun, Uttarakhand",,https://wiienvis.nic.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Garhwal Division, Uttarakhand",,https://garhwal.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Gazette Information System, Uttarakhand",,,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Heliservices to Kedarnath Ji Dham, Uttarakhand",,https://heliservices.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Integrated Recruitment Portal, Uttarakhand",,https://irp.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,Invest Uttarakhand,,https://investuttarakhand.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Kumaon Division, Uttarkhand",,https://kumaon.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Lok Bhawan, Uttarakhand",,https://governoruk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Maps of Uttaranchal Parliamentry Constituencies, Uttarakhand",,,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,MyGov Uttarakhand,bqNEInUBxrox_Nfi_36z,https://uttarakhand.mygov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Nagar Nigam Roorkee, Uttarakhand",,https://nnroorkee.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Online Citizen Services Portal, Uttrakhand",,https://policecitizenportal.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Pranvayu - Oxygen Management System, Uttarakhand",,,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Rajaji Tiger Reserve, Uttarakhand",,https://rajajitigerreserve.uk.gov.in/Index.aspx,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Register as COVID-19 Volunteer, Uttarakhand",,,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"Sahyog - A Portal to Support Development Through CSR, Uttarakhand",,https://csr.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,OTHR,View All,"School Education Portal, Uttarakhand",,https://educationportal.uk.gov.in,https://igod.gov.in/sg/UK/OTHR/organizations
sg,UK,SPMA,View All,"Apuni Sarkar, Uttarakhand",,https://eservices.uk.gov.in,https://igod.gov.in/sg/UK/SPMA/organizations
sg,UK,SPMA,View All,"Digital Uttarakhand Service Portal, Uttarakhand",,https://digital.uk.gov.in,https://igod.gov.in/sg/UK/SPMA/organizations
sg,UK,SPMA,View All,"National Health Mission, Uttarakhand",,https://nhm.uk.gov.in,https://igod.gov.in/sg/UK/SPMA/organizations
sg,UK,SPMA,View All,"Smart PDS 2.0 Portal, Uttarakhand",,https://uk.smartpds.nic.in,https://igod.gov.in/sg/UK/SPMA/organizations
sg,UK,SPMA,View All,Startup Uttarakhand,,https://startuputtarakhand.uk.gov.in,https://igod.gov.in/sg/UK/SPMA/organizations
sg,UK,SPMA,View All,"Uttarakhand Renewable Energy Development Agency Online (UREDA), Uttarakhand",,https://uredaonline.uk.gov.in,https://igod.gov.in/sg/UK/SPMA/organizations
sg,UK,SPMA,View All,"Uttarakhand State Rural Livelihoods Mission, Uttarakhand",,https://usrlm.uk.gov.in,https://igod.gov.in/sg/UK/SPMA/organizations
sg,UK,SPMA,View All,"eSwasthya Dham, Uttarakhand",,https://eswasthyadham.uk.gov.in,https://igod.gov.in/sg/UK/SPMA/organizations
sg,UP,E003,View All,"Additional Sources of Energy Department, Uttar Pradesh",,https://upneda.org.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Administrative Reforms Department, Uttar Pradesh",,https://www.adminreform.upsdc.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Agriculture Department, Uttar Pradesh",,https://upagripardarshi.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Appointment and Personnel Department, Uttar Pradesh",,https://niyuktionline.upsdc.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Basic Education Department, Uttar Pradesh",,https://basiceducation.up.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Civil Aviation Department, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Civil Defence Department, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Commercial Tax Department, Uttar Pradesh",,https://comtax.up.nic.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Consolidation Department, Uttar Pradesh",,https://upconsolidation.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Dairy Development Department, Uttar Pradesh",,https://updairydevelopment.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Department of IT & Electronics, Government of Uttar Pradesh",,https://upite.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Department of Legal Metrology (Weights & Measures), Uttar Pradesh",,https://legalmetrology-up.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Empowerment of Persons With Disabilities Department, Uttar Pradesh",,https://uphwd.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Environment, Forest and Climate Change Department, Uttar Pradesh",,https://upforest.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Excise Department, Uttar Pradesh",,https://excise.up.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Externally Aided Projects Department, Uttar Pradesh",,https://eap.up.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Film Bandhu Department, Uttar Pradesh",,https://filmbandhuup.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Food Safety and Drug Administration Department, Uttar Pradesh",,https://fsdaup.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Food, Civil Supplies and Consumer Affairs Department, Uttar Pradesh",,https://fcs.up.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Ground Water Department, Uttar Pradesh",,https://upgwd.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Higher Education Department, Uttar Pradesh",,https://uphed.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Home Department, Uttar Pradesh",,https://uphome.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Horticulture and Food Processing Department, Uttar Pradesh",,https://uphorticulture.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Information & Public Relations Department, Uttar Pradesh",,https://information.up.gov.in/en,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E003,View All,"Irrigation and Water Resources Department, Uttar Pradesh",,https://www.idup.gov.in,https://igod.gov.in/sg/UP/E003/organizations
sg,UP,E004,View All,"Directorate of Agricultural Marketing and Agriculture Foreign Trade, Uttar Pradesh",,https://www.upkrishivipran.in,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Directorate of Civil Aviation, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Directorate of Geology & Mining, Uttar Pradesh",,https://dgmup.gov.in,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Directorate of Industries and Enterprise Promotion, Uttar Pradesh",,https://msme.up.gov.in,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Directorate of Local Bodies, Uttar Pradesh",,https://localbodies.up.nic.in,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Directorate of Medical & Health Services, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Directorate of Printing and Stationery, Uttar Pradesh",,https://dpsup.up.gov.in,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Directorate of Sainik Welfare and Rehabilitation, Uttar Pradesh",,https://skpn.up.gov.in,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Directorate of Secondary Education, Uttar Pradesh",,https://dse.upmsp.edu.in,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Directorate of Treasuries, Uttar Pradesh",,https://treasuries.up.nic.in,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Directorate of Urban Transport, Uttar Pradesh",,https://uputd.gov.in,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,Office of the Commissioner (Appeals) - Prayagraj,,,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E004,View All,"Uttar Pradesh State Backward Classes Commission, Uttar Pradesh.",,https://upsbcc.in,https://igod.gov.in/sg/UP/E004/organizations
sg,UP,E005,View All,"Basic Education Department, Uttar Pradesh",,https://rte25.upsdc.gov.in,https://igod.gov.in/sg/UP/E005/organizations
sg,UP,E005,View All,"COVID-19 updates by Office of the Relief Commissioner, Uttar Pradesh",,https://rahat.up.nic.in,https://igod.gov.in/sg/UP/E005/organizations
sg,UP,E005,View All,"Institute of Financial Management Training and Research, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E005/organizations
sg,UP,E005,View All,"Moradabad Development Authority, Uttar Pradesh",,https://mdamoradabad.up.gov.in,https://igod.gov.in/sg/UP/E005/organizations
sg,UP,E009,View All,"Acharya Narendra Deva University of Agriculture & Technology, Ayodhya, Uttar Pradesh",,https://www.nduat.org,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Bundelkhand Institute of Engineering and Technology, Jhansi, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Chandra Shekhar Azad - University of Agriculture & Technology, Kanpur, Uttar Pradesh",,https://www.csauk.ac.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Chaudhary Charan Singh University, Meerut, Uttar Pradesh",,https://www.ccsuniversity.ac.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Chhatrapati Shahu Ji Maharaj University, Kanpur, Uttar Pradesh",,https://csjmu.ac.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Deendayal Upadhyaya State Institute of Rural Development, Lucknow, Uttar Pradesh",,https://www.sirdup.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Directorate of Medical Education and Training, Uttar Pradesh",,https://dgme.up.gov.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Dr. A.P.J. Abdul Kalam Technical University, Lucknow, Uttar Pradesh",,https://aktu.ac.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Dr. Ram Manohar Lohiya National Law University, Lucknow, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",,https://dsmru.up.nic.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"G.S.V.M. Medical College, Kanpur, Uttar Pradesh",,https://www.gsvmmedicalcollege.com,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Gautam Buddha University, Uttar Pradesh",,https://www.gbu.ac.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Government Polytechnic, Fatehpur, Uttar Pradesh",,https://www.gpbindki.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Government Polytechnic, Kursi Road, Barabanki , Uttar Pradesh",,https://gpkursibbk.com,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Govind Ballabh Pant Social Science Institute, Allahabad, Uttar Pradesh",,https://www.gbpssi.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Harcourt Butler Technical University (HBTU), Kanpur, Uttar Pradesh",,https://hbtu.ac.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Harcourt Butler Technical University, Admission and eCounselling Services",,https://hbtu.admissions.nic.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Indian Insttitute of Technology (BHU), Varanassi",,https://www.iitbhu.ac.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Institute of Co-operative and Corporate Management, Research & Training, Lucknow, Uttar Pradesh",,https://www.iccmrt.ac.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Institute of Engineering and Technology, Lucknow, Uttar Pradesh",,https://www.ietlucknow.ac.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Joint Entrance Examination Council (Polytechnic), Uttar Pradesh",,https://jeecup.admissions.nic.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Kamla Nehru Institute of Technology (KNIT), Sultanpur, Uttar Pradesh",,https://knit.ac.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Kendriya Hindi Sansthan, Agra",,https://www.hindisansthan.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"King George's Medical University, Lucknow, Uttar Pradesh",,https://www.kgmu.org,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E009,View All,"Madan Mohan Malaviya University of Technology, Uttar Pradesh",,https://mmmut.admissions.nic.in,https://igod.gov.in/sg/UP/E009/organizations
sg,UP,E011,View All,"Board Of Technical Education, Uttar Pradesh",,https://bteup.ac.in,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Board of Revenue, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Greater Noida Industrial Development Authority (GNIDA), Uttar Pradesh",,https://www.greaternoidaauthority.in,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Highways Authority, Lucknow, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Jal Kal Vibhag Nagar Nigam, Lucknow (Lucknow Jal Sansthan) Uttar Pradesh",,https://jklmc.gov.in,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Madhymic Shiksha Parishad, Prayagraj, Uttar Pradesh",,https://upmsp.edu.in,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Paschimanchal Vidyut Vitaran Nigam Limited (PVVNL) , Uttar Pradesh",,https://pvvnl.org,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Pollution Control Board, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Pradeshiya Industrial and Investment Corporation of Uttar Pradesh Limited (PICUP), Uttar Pradesh",,,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Secondary Education Service Selection Board, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"U.P. Livestock Development Board, Uttar Pradesh",,https://upldb.up.gov.in,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"UP Housing and Development Board, Uttar Pradesh",,https://upavp.in,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Uttar Pradesh Bhumi Sudhar Nigam (UPBSN), Lucknow, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Uttar Pradesh Cooperative Federation Limited, Uttar Pradesh",,,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,Uttar Pradesh Eco-Tourism Development Board,,https://upecoboard.up.gov.in/en,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Uttar Pradesh Expressways Industrial Development Authority (UPEIDA), Uttar Pradesh",,https://upeida.up.gov.in,https://igod.gov.in/sg/UP/E011/organizations
sg,UP,E011,View All,"Uttar Pradesh Jal Nigam (Urban), Uttar Pradesh",,https://jn.upsdc.gov.in,https://igod.gov.in/sg/UP/E011/organizations
